,traceID,spanID,flags,operationName,startTime,duration,logs,processID,warnings,service,parent,sampler.type,sampler.param,http.url,load_generator.seq_num,region,http.method,version,internal.span.format,http.status_code,error,root_cause_error,starter,abandoned-calm-abra,adventurous-modest-absol,absolute-calm-ariados,absolute-calm-abomasnow,absolute-calm-accelgor,absolute-adamant-amoonguss,admirable-sassy-bagon,acclaimed-bold-absol,absolute-impish-accelgor,adored-sassy-accelgor,absolute-sassy-accelgor,aggressive-sassy-amoonguss,active-sassy-axew,able-hardy-absol,aggressive-sassy-barboach,adored-sassy-anorith,acrobatic-careful-aegislash,acrobatic-sassy-ariados,absolute-calm-alomomola,admirable-bashful-ampharos,aggressive-sassy-aurorus,affectionate-sassy-azumarill,acrobatic-sassy-aurorus,adventurous-modest-amoonguss,aggressive-sassy-aron,acceptable-hardy-arcanine,absolute-calm-aerodactyl,alert-sassy-archeops,abandoned-calm-abomasnow,acidic-hasty-ambipom,adorable-gentle-accelgor,affectionate-sassy-anorith,actual-sassy-ampharos,ample-sassy-beautifly,acceptable-hardy-aipom,advanced-sassy-arcanine,active-sassy-aegislash,agreeable-sassy-ambipom,actual-sassy-bagon,admirable-sassy-arcanine,academic-lax-aggron,absolute-sassy-amoonguss,absolute-brave-accelgor,absolute-calm-abra,actual-lax-anorith,absolute-sassy-beldum,angelic-sassy-arcanine,absolute-sassy-arcanine
2629,1205c0b5610cc245,906abb2d6149afe8,1,/GetCart,1622048470227000,47000,[],p2,,recommendationservice,1205c0b5610cc245,,,http://cartservice/GetCart,1190,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2630,1205c0b5610cc245,d475868cf5ea35a2,1,/GetProducts,1622048470213000,78000,[],p3,,recommendationservice,9c2f85f075c31fd0,,,http://productcatalogservice/GetProducts,1192,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2631,1205c0b5610cc245,9c2f85f075c31fd0,1,/GetRecommendations,1622048470147000,208000,[],p4,,recommendationservice,1205c0b5610cc245,,,http://recommendationservice/GetRecommendations,1191,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2632,2345a92d3562752e,2345a92d3562752e,1,/cart,1622048474895000,407000,[],p1,,recommendationservice,,const,True,http://frontend/cart,1285,us-east-1,GET,v127,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2633,2345a92d3562752e,dad6f52d970bdc6b,1,/GetCart,1622048474907000,68000,[],p2,,recommendationservice,2345a92d3562752e,,,http://cartservice/GetCart,1286,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2634,2345a92d3562752e,b132b226735d65df,1,/GetProducts,1622048475094000,33000,[],p3,,recommendationservice,2b0d27853d3e1b71,,,http://productcatalogservice/GetProducts,1288,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2635,2345a92d3562752e,2b0d27853d3e1b71,1,/GetRecommendations,1622048474966000,299000,[],p4,,recommendationservice,2345a92d3562752e,,,http://recommendationservice/GetRecommendations,1287,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2636,3f8095dbdad03fdf,3f8095dbdad03fdf,1,/cart,1622048479141000,327000,[],p1,,recommendationservice,,const,True,http://frontend/cart,1373,us-west-1,GET,v125,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2637,3f8095dbdad03fdf,01c6a86e1b9bdb03,1,/GetProducts,1622048479368000,2000,[],p2,,recommendationservice,88be3aa65391c22f,,,http://productcatalogservice/GetProducts,1377,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2638,3f8095dbdad03fdf,360dbbed089e284b,1,/GetCart,1622048479164000,141000,[],p3,,recommendationservice,3f8095dbdad03fdf,,,http://cartservice/GetCart,1375,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2639,3f8095dbdad03fdf,88be3aa65391c22f,1,/GetRecommendations,1622048479179000,262000,[],p4,,recommendationservice,3f8095dbdad03fdf,,,http://recommendationservice/GetRecommendations,1376,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2640,08621eb4e6f62edb,08621eb4e6f62edb,1,/cart,1622048483144000,363000,[],p1,,recommendationservice,,const,True,http://frontend/cart,1468,us-west-1,GET,v125,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2641,08621eb4e6f62edb,7a77304fb081a7ae,1,/GetCart,1622048483213000,11000,[],p2,,recommendationservice,08621eb4e6f62edb,,,http://cartservice/GetCart,1469,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2642,08621eb4e6f62edb,74f134cfa4dfc40a,1,/GetProducts,1622048483390000,56000,[],p3,,recommendationservice,7d973435e925ef9e,,,http://productcatalogservice/GetProducts,1471,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2643,08621eb4e6f62edb,7d973435e925ef9e,1,/GetRecommendations,1622048483233000,263000,[],p4,,recommendationservice,08621eb4e6f62edb,,,http://recommendationservice/GetRecommendations,1470,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2644,4f32379d5f6bb7f3,4f32379d5f6bb7f3,1,/cart,1622048482644000,461000,[],p1,,recommendationservice,,const,True,http://frontend/cart,1444,us-east-1,GET,v125,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2645,4f32379d5f6bb7f3,88001ce2706d06fa,1,/GetCart,1622048482719000,51000,[],p2,,recommendationservice,4f32379d5f6bb7f3,,,http://cartservice/GetCart,1445,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2646,4f32379d5f6bb7f3,55639eca2d67c056,1,/GetProducts,1622048482808000,46000,[],p3,,recommendationservice,9018a06181d73998,,,http://productcatalogservice/GetProducts,1447,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647,4f32379d5f6bb7f3,9018a06181d73998,1,/GetRecommendations,1622048482715000,297000,[],p4,,recommendationservice,4f32379d5f6bb7f3,,,http://recommendationservice/GetRecommendations,1446,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2648,acdc660921b0fb46,acdc660921b0fb46,1,/cart,1622048421893000,350000,[],p1,,recommendationservice,,const,True,http://frontend/cart,150,us-west-1,GET,v125,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2649,acdc660921b0fb46,95141ed8f27580e1,1,/GetProducts,1622048422104000,26000,[],p2,,recommendationservice,83ec25e5d0c02f07,,,http://productcatalogservice/GetProducts,153,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2650,acdc660921b0fb46,681424478d8dc019,1,/GetCart,1622048421989000,101000,[],p3,,recommendationservice,acdc660921b0fb46,,,http://cartservice/GetCart,151,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2651,acdc660921b0fb46,83ec25e5d0c02f07,1,/GetRecommendations,1622048421938000,246000,[],p4,,recommendationservice,acdc660921b0fb46,,,http://recommendationservice/GetRecommendations,152,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2652,174217d79392744f,174217d79392744f,1,/cart,1622048437143000,416000,[],p1,,recommendationservice,,const,True,http://frontend/cart,474,us-east-1,GET,v127,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2653,174217d79392744f,1a9e82624723274f,1,/GetCart,1622048437233000,92000,[],p2,,recommendationservice,174217d79392744f,,,http://cartservice/GetCart,475,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2654,174217d79392744f,0ab8fe40cb0e295e,1,/GetProducts,1622048437362000,83000,[],p3,,recommendationservice,e5818fcf476b9853,,,http://productcatalogservice/GetProducts,477,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2655,174217d79392744f,e5818fcf476b9853,1,/GetRecommendations,1622048437242000,228000,[],p4,,recommendationservice,174217d79392744f,,,http://recommendationservice/GetRecommendations,476,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2656,f373bdec123de746,f373bdec123de746,1,/cart,1622048445392000,459000,[],p1,,recommendationservice,,const,True,http://frontend/cart,643,us-east-1,GET,v125,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2657,f373bdec123de746,495a0a0a926db2e4,1,/GetCart,1622048445399000,89000,[],p2,,recommendationservice,f373bdec123de746,,,http://cartservice/GetCart,644,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2658,f373bdec123de746,37f9af8df847cf7e,1,/GetProducts,1622048445587000,86000,[],p3,,recommendationservice,55df4b118008b814,,,http://productcatalogservice/GetProducts,648,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659,f373bdec123de746,55df4b118008b814,1,/GetRecommendations,1622048445421000,402000,[],p4,,recommendationservice,f373bdec123de746,,,http://recommendationservice/GetRecommendations,646,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2660,665fc25780f7fb1f,665fc25780f7fb1f,1,/cart,1622048451892000,339000,[],p1,,recommendationservice,,const,True,http://frontend/cart,789,us-east-1,GET,v125,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2661,665fc25780f7fb1f,b88512a213597730,1,/GetCart,1622048451899000,138000,[],p2,,recommendationservice,665fc25780f7fb1f,,,http://cartservice/GetCart,790,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2662,665fc25780f7fb1f,35a59c5f95ab4f61,1,/GetProducts,1622048452073000,44000,[],p3,,recommendationservice,361408bb7c2cd6af,,,http://productcatalogservice/GetProducts,792,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2663,665fc25780f7fb1f,361408bb7c2cd6af,1,/GetRecommendations,1622048451934000,209000,[],p4,,recommendationservice,665fc25780f7fb1f,,,http://recommendationservice/GetRecommendations,791,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2664,bcbfc5323a060d63,bcbfc5323a060d63,1,/cart,1622048504393000,249000,[],p1,,recommendationservice,,const,True,http://frontend/cart,1920,us-east-1,GET,v127,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2665,bcbfc5323a060d63,ca35443d91d5bf13,1,/GetCart,1622048504398000,182000,[],p2,,recommendationservice,bcbfc5323a060d63,,,http://cartservice/GetCart,1921,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2666,bcbfc5323a060d63,d2650175b83dddf5,1,/GetProducts,1622048504457000,56000,[],p3,,recommendationservice,ebf553472d9d5105,,,http://productcatalogservice/GetProducts,1923,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,bcbfc5323a060d63,ebf553472d9d5105,1,/GetRecommendations,1622048504394000,224000,[],p4,,recommendationservice,bcbfc5323a060d63,,,http://recommendationservice/GetRecommendations,1922,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,fe6532a3652f105b,fe6532a3652f105b,1,/cart,1622048516643000,351000,[],p1,,recommendationservice,,const,True,http://frontend/cart,2182,us-west-1,GET,v125,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2669,fe6532a3652f105b,24fb5a541a6cdb1c,1,/GetCart,1622048516668000,130000,[],p2,,recommendationservice,fe6532a3652f105b,,,http://cartservice/GetCart,2184,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2670,fe6532a3652f105b,9c612faf4855c96e,1,/GetProducts,1622048516665000,95000,[],p3,,recommendationservice,c0074ac11aae07b5,,,http://productcatalogservice/GetProducts,2189,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2671,fe6532a3652f105b,c0074ac11aae07b5,1,/GetRecommendations,1622048516652000,260000,[],p4,,recommendationservice,fe6532a3652f105b,,,http://recommendationservice/GetRecommendations,2187,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672,26a99f31f347a2ca,26a99f31f347a2ca,1,/cart,1622048425643000,311000,[],p1,,recommendationservice,,const,True,http://frontend/cart,230,us-west-1,GET,v125,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673,26a99f31f347a2ca,c2741e17712a7803,1,/GetProducts,1622048425742000,52000,[],p2,,recommendationservice,d8ccb30cec8b300f,,,http://productcatalogservice/GetProducts,233,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2674,26a99f31f347a2ca,cafc042fc8a660a8,1,/GetCart,1622048425672000,178000,[],p3,,recommendationservice,26a99f31f347a2ca,,,http://cartservice/GetCart,231,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2675,26a99f31f347a2ca,d8ccb30cec8b300f,1,/GetRecommendations,1622048425649000,259000,[],p4,,recommendationservice,26a99f31f347a2ca,,,http://recommendationservice/GetRecommendations,232,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676,1cfa7a193b8aeccd,1cfa7a193b8aeccd,1,/cart,1622048440393000,255000,[],p1,,recommendationservice,,const,True,http://frontend/cart,542,us-west-1,GET,v125,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2677,1cfa7a193b8aeccd,2fd09d9d52caacaf,1,/GetCart,1622048440465000,32000,[],p2,,recommendationservice,1cfa7a193b8aeccd,,,http://cartservice/GetCart,543,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2678,1cfa7a193b8aeccd,fb7c78052e93d826,1,/GetProducts,1622048440516000,66000,[],p3,,recommendationservice,625c6bd05dce7e0b,,,http://productcatalogservice/GetProducts,546,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2679,1cfa7a193b8aeccd,625c6bd05dce7e0b,1,/GetRecommendations,1622048440486000,116000,[],p4,,recommendationservice,1cfa7a193b8aeccd,,,http://recommendationservice/GetRecommendations,545,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2680,0b831ceec4633254,0b831ceec4633254,1,/cart,1622048468143000,416000,[],p1,,recommendationservice,,const,True,http://frontend/cart,1149,us-west-1,GET,v125,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2681,0b831ceec4633254,5081a7653fc11970,1,/GetCart,1622048468177000,176000,[],p2,,recommendationservice,0b831ceec4633254,,,http://cartservice/GetCart,1150,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2682,0b831ceec4633254,c23b1f12d5fd475a,1,/GetProducts,1622048468396000,21000,[],p3,,recommendationservice,f87ea3cdefa7796f,,,http://productcatalogservice/GetProducts,1152,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683,0b831ceec4633254,f87ea3cdefa7796f,1,/GetRecommendations,1622048468198000,330000,[],p4,,recommendationservice,0b831ceec4633254,,,http://recommendationservice/GetRecommendations,1151,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2684,317ca2ba95f60cd6,317ca2ba95f60cd6,1,/cart,1622048511644000,422000,[],p1,,recommendationservice,,const,True,http://frontend/cart,2070,us-east-1,GET,v127,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2685,317ca2ba95f60cd6,2db583d7e37cd1ba,1,/GetCart,1622048511695000,112000,[],p2,,recommendationservice,317ca2ba95f60cd6,,,http://cartservice/GetCart,2072,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2686,317ca2ba95f60cd6,e68ff45b4ece7bb0,1,/GetProducts,1622048511810000,44000,[],p3,,recommendationservice,b2501e9fd10b488e,,,http://productcatalogservice/GetProducts,2076,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2687,317ca2ba95f60cd6,b2501e9fd10b488e,1,/GetRecommendations,1622048511672000,358000,[],p4,,recommendationservice,317ca2ba95f60cd6,,,http://recommendationservice/GetRecommendations,2074,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688,84e17b6c5abfa333,84e17b6c5abfa333,1,/cart,1622048529893000,405000,[],p1,,recommendationservice,,const,True,http://frontend/cart,2467,us-east-1,GET,v127,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2689,84e17b6c5abfa333,96b6b70e275cad8b,1,/GetCart,1622048529948000,114000,[],p2,,recommendationservice,84e17b6c5abfa333,,,http://cartservice/GetCart,2468,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690,84e17b6c5abfa333,45e8d9247394bab3,1,/GetProducts,1622048530068000,32000,[],p3,,recommendationservice,67abb659696884cb,,,http://productcatalogservice/GetProducts,2470,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2691,84e17b6c5abfa333,67abb659696884cb,1,/GetRecommendations,1622048529974000,310000,[],p4,,recommendationservice,84e17b6c5abfa333,,,http://recommendationservice/GetRecommendations,2469,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2692,60a9271040646fc9,60a9271040646fc9,1,/product,1622048450390000,547000,[],p1,,recommendationservice,,const,True,http://frontend/product,752,us-east-1,GET,v125,jaeger,,,,charmander,opN9oLMFzE3Rith7,PPM6JyCQp8N9SxSS,WcvelqVhrY1sqNQB,2d2v8xzxrQ0Ahmag,2cGivyBjSMuA6Ekb,giBiywKTAbaP4tBj,cStBkoBwH6TTHwkC,8jIMOnlU4CP4wFfb,vHoWHfmpA9djqFPJ,FuyusXJMuhZAfn2h,oMF6qx1OEQAAh3WJ,uewERuQSObalLwHK,NelyOlY3sLk9hYC8,7hwpGyxDgwsrl1WF,or4UEwlGB36Qsviy,lXLAv6WKEGtKiGdQ,MYV7k42Fg3qrBVOA,7pgoTmgvYxLyeWdk,KXVHVHg36AbW4bwX,6LLHPdQuXTvYsqQl,eChfGPVsCo7KaoR7,VxRoRUez7qbg55wY,35t32Soa9l8ck32e,Jvwv2BTCA9t2Nxs4,Gr6VJ86Vy34lJ4mT,2pHJkJjW1EBI8UJK,jvzFMUwZZvedUBPY,0hqLXTUBEZ3namIP,lpCG8EXC9Ar3MoNQ,qsradBnoScKzBNiS,rDGx7yftH2eMT0fi,Gr6VJ86Vy34lJ4mT,mTj06glJNJ3CpzlO,0tOXlZdtMk6VUQka,tDQzAdy4zZp7hyOG,vxAnFgcLbvCP3gPv,CuNRpLTGthb2Z6wW,fw9h7euDhGAanpOA,7qqnuzOnCMIwtkvl,TMIKwd7NOUFaqqFf,3SOePBRkMO1xJ0g1,B2gx2VTYDWegGOjn,kLE7Pxa0Cyd3dY86,8IB1IwZxb4ghgW3R,0f5B1dSI3680Gd9u,A7x1F6meXQvUOmpQ,wk5vintamaKEZbEW,6I9NDzNzYz3lYb2t
2693,60a9271040646fc9,5c5d93bd5bf7ee7a,1,/GetProducts,1622048450621000,66000,[],p2,,recommendationservice,ddd9ce047fe441b8,,,http://productcatalogservice/GetProducts,759,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694,60a9271040646fc9,f4ac9eb628606570,1,/GetProducts,1622048450441000,70000,[],p2,,recommendationservice,60a9271040646fc9,,,http://productcatalogservice/GetProducts,757,us-east-1,GET,v52,jaeger,,,,charmander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695,60a9271040646fc9,ddd9ce047fe441b8,1,/GetRecommendations,1622048450554000,154000,[],p3,,recommendationservice,60a9271040646fc9,,,http://recommendationservice/GetRecommendations,758,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696,60a9271040646fc9,6f067ef2c0bd783a,1,/AdRequest,1622048450548000,356000,[],p4,,recommendationservice,60a9271040646fc9,,,http://adservice/AdRequest,760,,GET,,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2697,5ff613da2ba633e9,5ff613da2ba633e9,1,/cart,1622048459144000,387000,[],p1,,recommendationservice,,const,True,http://frontend/cart,942,us-west-1,GET,v125,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698,5ff613da2ba633e9,e6c33b83369ff966,1,/GetCart,1622048459240000,6000,[],p2,,recommendationservice,5ff613da2ba633e9,,,http://cartservice/GetCart,945,us-east-1,GET,v5,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699,5ff613da2ba633e9,3d6b743d16dd071b,1,/GetProducts,1622048459259000,99000,[],p3,,recommendationservice,942a749850ef9c1d,,,http://productcatalogservice/GetProducts,950,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700,5ff613da2ba633e9,942a749850ef9c1d,1,/GetRecommendations,1622048459225000,270000,[],p4,,recommendationservice,5ff613da2ba633e9,,,http://recommendationservice/GetRecommendations,948,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701,3eec71ed3b0b5b42,3eec71ed3b0b5b42,1,/product,1622048462892000,565000,[],p1,,recommendationservice,,const,True,http://frontend/product,1028,us-east-1,GET,v127,jaeger,,,,bulbasaur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702,3eec71ed3b0b5b42,114a1a5d11f698ac,1,/GetProducts,1622048463050000,25000,[],p2,,recommendationservice,1d564eb6f158744d,,,http://productcatalogservice/GetProducts,1031,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703,3eec71ed3b0b5b42,197d9378935470f7,1,/GetProducts,1622048463027000,84000,[],p2,,recommendationservice,3eec71ed3b0b5b42,,,http://productcatalogservice/GetProducts,1029,us-east-1,GET,v52,jaeger,,,,bulbasaur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704,3eec71ed3b0b5b42,1d564eb6f158744d,1,/GetRecommendations,1622048462933000,224000,[],p3,,recommendationservice,3eec71ed3b0b5b42,,,http://recommendationservice/GetRecommendations,1030,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705,3eec71ed3b0b5b42,a1c993ec033f3ec3,1,/AdRequest,1622048463023000,373000,[],p4,,recommendationservice,3eec71ed3b0b5b42,,,http://adservice/AdRequest,1032,,GET,,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706,9c36efd6eb66419f,9c36efd6eb66419f,1,/product,1622048467892000,620000,[],p1,,recommendationservice,,const,True,http://frontend/product,1130,us-east-1,GET,v127,jaeger,,,,bulbasaur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707,9c36efd6eb66419f,84acf45abadaba5c,1,/GetProducts,1622048467985000,67000,[],p2,,recommendationservice,1c1f99efd47a68fb,,,http://productcatalogservice/GetProducts,1137,us-east-1,GET,v52,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708,9c36efd6eb66419f,2ef244e1f56e2ec7,1,/GetProducts,1622048467942000,33000,[],p2,,recommendationservice,9c36efd6eb66419f,,,http://productcatalogservice/GetProducts,1132,us-east-1,GET,v52,jaeger,,,,bulbasaur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709,9c36efd6eb66419f,1c1f99efd47a68fb,1,/GetRecommendations,1622048467957000,116000,[],p3,,recommendationservice,9c36efd6eb66419f,,,http://recommendationservice/GetRecommendations,1134,us-east-1,GET,v234,jaeger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
